"Dictamen"; "Antiguedad.Trabajo"; "Vivienda"    ; "Estado.civil"; "Registros"; "Tipo.trabajo"; "V7"    ; "V8"
"negatiu" ;                    1; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                   10; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    4; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"negatiu" ;                   11; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Auto"
"positiu" ;                   12; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   11; "altres viv"  ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    8; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    5; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"negatiu" ;                    0; "lloguer"     ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   16; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   15; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    4; "lloguer"     ;              1;           1; "solter"      ; "reg_no"; "Auto"
"positiu" ;                    3; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    1; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                   10; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                   41; "altres viv"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Other"
"positiu" ;                    1; "lloguer"     ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"negatiu" ;                    0; "pares"       ;              2;           2; "casat"       ; "reg_si"; "Auto"
"positiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   11; "pares"       ;              4;           2; "separat"     ; "reg_si"; "Empleat"
"positiu" ;                   12; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    2; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    1; "lloguer"     ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    4; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    1; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    5; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   14; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "altres viv"  ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    7; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   12; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    2; "altres viv"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   17; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                   14; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "lloguer"     ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   19; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    0; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    6; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   14; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "pares"       ;              5;           2; "divorciat"   ; "reg_si"; "Empleat"
"positiu" ;                   10; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    6; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Auto"
"positiu" ;                   20; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   12; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    3; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   13; "lloguer"     ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   23; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    3; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    3; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    2; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   30; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                   10; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                   16; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    2; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    2; "altres viv"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   11; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    8; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Auto"
"positiu" ;                   37; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    2; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    0; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    6; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    4; "lloguer"     ;              4;           1; "separat"     ; "reg_no"; "Empleat"
"positiu" ;                   10; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    5; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Other"
"negatiu" ;                    4; "lloguer"     ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    9; "escriptura"  ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"negatiu" ;                    1; "pares"       ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    7; "altres viv"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"negatiu" ;                    2; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    2; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   10; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                   12; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    4; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    7; "contr_privat";              1;           1; "solter"      ; "reg_no"; "Auto"
"negatiu" ;                   14; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    2; "altres viv"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    1; "escriptura"  ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"negatiu" ;                    1; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    8; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   20; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    0; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    7; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    1; "lloguer"     ;              5;           1; "divorciat"   ; "reg_no"; "Empleat"
"positiu" ;                    0; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"negatiu" ;                    8; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    4; "VivUnkown"   ;              2;           2; "casat"       ; "reg_si"; "Auto"
